0.155687,-0.416946,2.877542,0.351316,-0.308318,2.441745,-0.03081,-0.534293,2.593786,0.433254,-0.20015,2.653044,0.101376,-0.405463,2.758847,0.199349,-0.328157,2.702065,0.301954,-0.333688,3.025826,0.241136,-0.307579,2.951078,0.121059,-0.20395,2.443346,0.094862,-0.320384,2.396617
0.132965,-0.391605,2.854035,0.358072,-0.28806,2.450768,-0.043147,-0.501777,2.606858,0.426125,-0.187201,2.645557,0.084934,-0.384383,2.782212,0.18378,-0.313663,2.718068,0.280775,-0.305873,3.03041,0.210765,-0.280084,2.951786,0.1041,-0.186238,2.442585,0.073933,-0.307119,2.398435
0.112109,-0.363577,2.829449,0.363184,-0.265794,2.457798,-0.051945,-0.467101,2.622434,0.418027,-0.172472,2.636126,0.069584,-0.361175,2.80484,0.168515,-0.29664,2.733441,0.261718,-0.275916,3.034131,0.182306,-0.250354,2.951692,0.087865,-0.166392,2.440375,0.05412,-0.2918,2.40029
0.09351,-0.333156,2.804101,0.366787,-0.241595,2.463016,-0.057515,-0.430563,2.639673,0.409175,-0.15586,2.625162,0.055688,-0.336027,2.826435,0.153913,-0.277237,2.748199,0.244012,-0.243731,3.03665,0.156157,-0.218606,2.950867,0.072678,-0.144387,2.436764,0.035803,-0.274393,2.402267
0.077379,-0.300726,2.778195,0.369021,-0.215559,2.466593,-0.060218,-0.392531,2.657773,0.399767,-0.13739,2.612989,0.043489,-0.309101,2.846672,0.140239,-0.255591,2.762211,0.224532,-0.208602,3.03702,0.132588,-0.185091,2.949317,0.058717,-0.12032,2.431734,0.01921,-0.254558,2.404047
0.063903,-0.266673,2.75191,0.370036,-0.187812,2.468682,-0.060424,-0.353396,2.675947,0.390001,-0.117094,2.599922,0.033214,-0.280555,2.865228,0.127719,-0.231833,2.775291,0.200757,-0.17004,3.034513,0.111686,-0.150104,2.946942,0.046148,-0.094297,2.425262,0.004509,-0.231829,2.405143
0.053111,-0.231376,2.725278,0.369995,-0.158543,2.469385,-0.058445,-0.313482,2.69346,0.380055,-0.09505,2.58623,0.024987,-0.250547,2.881792,0.116561,-0.206103,2.787238,0.176372,-0.129762,3.030565,0.093512,-0.113945,2.943635,0.035086,-0.066488,2.417316,-0.008145,-0.206068,2.405243
0.044957,-0.19521,2.698255,0.369064,-0.12795,2.468797,-0.05452,-0.273038,2.709638,0.370063,-0.071409,2.572088,0.018881,-0.219238,2.896061,0.106878,-0.178578,2.797799,0.158197,-0.090596,3.027702,0.078046,-0.076895,2.939209,0.025547,-0.037182,2.407848,-0.018652,-0.17902,2.405023
0.039365,-0.158526,2.670773,0.367394,-0.096227,2.466987,-0.048879,-0.232295,2.723833,0.360155,-0.046336,2.557664,0.01495,-0.186787,2.907748,0.098749,-0.149451,2.8067,0.150628,-0.054406,3.02724,0.065189,-0.03921,2.933415,0.017535,-0.006682,2.396806,-0.026932,-0.153099,2.405509
0.036165,-0.121592,2.642672,0.365118,-0.063558,2.463973,-0.041723,-0.191399,2.735512,0.350447,-0.020005,2.543065,0.013193,-0.153359,2.916609,0.092239,-0.118919,2.813664,0.149741,-0.019751,3.026351,0.054842,-0.001147,2.925999,0.01104,0.024704,2.384132,-0.0329,-0.12994,2.407337
0.035167,-0.084663,2.613775,0.36236,-0.030126,2.459767,-0.033243,-0.150466,2.744189,0.341015,0.00738,2.528241,0.013595,-0.119121,2.922411,0.087361,-0.087216,2.818418,0.14989,0.015496,3.02136,0.04689,0.037075,2.916689,0.006023,0.05666,2.369754,-0.036442,-0.107467,2.409277
0.03616,-0.04795,2.583896,0.359233,0.003908,2.454338,-0.023649,-0.109621,2.749443,0.331929,0.035609,2.513116,0.016081,-0.084241,2.924951,0.084108,-0.054585,2.820681,0.148217,0.052287,3.010384,0.041215,0.075254,2.905205,0.002437,0.088867,2.353596,-0.03744,-0.0825,2.409543
0.038904,-0.011606,2.55284,0.355825,0.038408,2.447605,-0.013186,-0.069008,2.75098,0.323224,0.064492,2.497647,0.020486,-0.048893,2.924064,0.082459,-0.021268,2.820186,0.145976,0.089852,2.994196,0.03769,0.113189,2.891272,0.000222,0.121021,2.335579,-0.035916,-0.052745,2.406657
0.043156,0.024225,2.520413,0.352225,0.073241,2.439478,-0.002104,-0.028773,2.748525,0.314809,0.093921,2.481927,0.026631,-0.013252,2.919591,0.082322,0.012497,2.816706,0.144661,0.127317,2.973723,0.036155,0.150689,2.874654,-0.00073,0.152874,2.315621,-0.03247,-0.019467,2.400398
0.048667,0.059436,2.486444,0.348505,0.108297,2.429818,0.009331,0.010933,2.741903,0.306559,0.123806,2.466081,0.034272,0.022521,2.911388,0.08359,0.046474,2.81002,0.144603,0.164301,2.949202,0.036442,0.187567,2.855119,-0.00054,0.184191,2.293637,-0.027848,0.015181,2.390851
0.055183,0.093944,2.450778,0.344723,0.143485,2.418447,0.020845,0.049958,2.730995,0.298392,0.154056,2.450185,0.043116,0.058271,2.899319,0.086137,0.080432,2.799923,0.145352,0.200757,2.9204,0.038367,0.22364,2.832465,0.000663,0.214749,2.269543,-0.022641,0.04953,2.378065
0.062455,0.127672,2.413268,0.340936,0.178715,2.40518,0.032174,0.088158,2.715706,0.290491,0.184554,2.434005,0.052878,0.093847,2.88325,0.089783,0.114164,2.786252,0.146507,0.236614,2.88713,0.041706,0.258734,2.806555,0.002722,0.244382,2.243255,-0.016937,0.083543,2.361959
0.070252,0.16054,2.373809,0.337178,0.213912,2.389785,0.043091,0.125424,2.69599,0.283127,0.215175,2.4172,0.063291,0.12911,2.863057,0.094333,0.147466,2.768853,0.14798,0.271669,2.849458,0.04623,0.292681,2.777256,0.005468,0.272948,2.214693,-0.010718,0.117525,2.342419
0.078346,0.192471,2.332304,0.333472,0.249012,2.372005,0.053372,0.161649,2.671815,0.276524,0.245787,2.399414,0.074095,0.163926,2.838617,0.099596,0.180144,2.747587,0.14977,0.30568,2.807527,0.051697,0.325328,2.74448,0.008732,0.300308,2.183776,-0.004009,0.151637,2.319352
0.086527,0.223385,2.288676,0.329832,0.283941,2.351581,0.062862,0.196743,2.643175,0.270432,0.276193,2.380177,0.085054,0.19816,2.809815,0.10538,0.212026,2.722353,0.151829,0.338425,2.761464,0.057846,0.356548,2.708189,0.012369,0.326367,2.150426,0.003033,0.185645,2.2927
0.094618,0.253192,2.242869,0.326234,0.318576,2.32823,0.071454,0.230628,2.610085,0.264363,0.306163,2.358963,0.095979,0.231686,2.776547,0.111493,0.242943,2.69306,0.154011,0.369715,2.711369,0.06442,0.386214,2.668349,0.016247,0.351051,2.114564,0.010232,0.219243,2.262415
0.102445,0.281798,2.194835,0.322639,0.352779,2.301661,0.07906,0.263224,2.57257,0.257853,0.335476,2.335258,0.106686,0.264374,2.738713,0.11776,0.272736,2.659628,0.156158,0.399366,2.657341,0.071175,0.414218,2.624969,0.020234,0.374288,2.076115,0.017435,0.252165,2.228465
0.109863,0.309104,2.14455,0.319,0.386386,2.271589,0.085659,0.294446,2.530684,0.25079,0.364008,2.308763,0.117018,0.296079,2.69625,0.124042,0.30127,2.622012,0.158141,0.427207,2.599498,0.077876,0.440461,2.57808,0.02423,0.396014,2.035037,0.024554,0.284243,2.190853
0.116752,0.334997,2.092007,0.315244,0.419144,2.237757,0.091245,0.324202,2.484494,0.243312,0.391714,2.27933,0.126838,0.326643,2.649127,0.130204,0.328409,2.58017,0.159854,0.453076,2.53798,0.084302,0.464848,2.52772,0.02816,0.416174,1.991308,0.031508,0.315323,2.149589
0.122995,0.359365,2.037209,0.311289,0.450776,2.199912,0.095823,0.352383,2.434105,0.235564,0.418546,2.246814,0.136014,0.3559,2.597332,0.136127,0.354026,2.534083,0.161198,0.476816,2.472929,0.090289,0.487287,2.47395,0.03195,0.43471,1.944909,0.03822,0.34522,2.104717
0.128504,0.382078,1.98019,0.307066,0.480961,2.157841,0.099412,0.378857,2.379663,0.227604,0.444408,2.211048,0.144436,0.383648,2.540936,0.141722,0.378001,2.48378,0.162092,0.498312,2.404495,0.095697,0.507693,2.416837,0.03554,0.451547,1.895879,0.044616,0.373695,2.056345
0.133201,0.402997,1.921003,0.302534,0.509255,2.111435,0.102032,0.403484,2.321331,0.219406,0.469156,2.17184,0.152003,0.409667,2.480048,0.146899,0.400217,2.429294,0.162462,0.517461,2.33283,0.100406,0.525987,2.356461,0.03889,0.466586,1.844308,0.050622,0.400499,2.004593
0.137019,0.421981,1.859715,0.297656,0.535198,2.060602,0.103706,0.4261,2.259326,0.210943,0.492644,2.129,0.158623,0.433735,2.414806,0.151579,0.420552,2.370708,0.162246,0.53417,2.2581,0.104362,0.542115,2.292918,0.041958,0.479728,1.790294,0.056168,0.425388,1.949615
0.139915,0.438881,1.796441,0.292409,0.558374,2.005333,0.104457,0.446531,2.193884,0.202195,0.514702,2.08241,0.164221,0.455625,2.34542,0.155694,0.438881,2.308184,0.161406,0.548361,2.180501,0.107522,0.556026,2.226315,0.044704,0.490874,1.73398,0.061189,0.448122,1.891629
0.141851,0.453545,1.731304,0.286793,0.578457,1.945769,0.104315,0.464613,2.125257,0.193152,0.535126,2.032049,0.168728,0.475109,2.272116,0.159176,0.455077,2.241895,0.159906,0.559961,2.100236,0.109858,0.56768,2.156784,0.047085,0.499922,1.675574,0.065618,0.468464,1.830862
0.142802,0.465832,1.66445,0.280808,0.595132,1.882067,0.103317,0.480188,2.053727,0.183806,0.553713,1.977907,0.172098,0.491994,2.195152,0.161964,0.469024,2.172058,0.157724,0.568905,2.017548,0.111368,0.577058,2.084501,0.049063,0.506768,1.615292,0.069402,0.486206,1.767558
0.142755,0.475615,1.596046,0.274424,0.608243,1.814456,0.101503,0.49311,1.979577,0.174161,0.570251,1.920042,0.174312,0.506122,2.114827,0.164009,0.480616,2.098955,0.154849,0.57514,1.932724,0.112049,0.584139,2.009651,0.050601,0.511332,1.553365,0.072495,0.501187,1.701995
0.141701,0.482772,1.526268,0.267575,0.617825,1.743253,0.098927,0.503282,1.903094,0.164246,0.58452,1.858648,0.175359,0.51735,2.031448,0.165261,0.489751,2.022874,0.151272,0.578616,1.84606,0.111903,0.588908,1.93247,0.05167,0.513575,1.490056,0.074858,0.513253,1.634451
0.139658,0.487225,1.455325,0.260194,0.623921,1.668783,0.09565,0.510635,1.824563,0.154093,0.596298,1.793935,0.175268,0.525593,1.945359,0.165692,0.496365,1.94413,0.147,0.57931,1.757895,0.110927,0.59135,1.853242,0.052242,0.513464,1.425632,0.076468,0.522301,1.565207
0.136655,0.48892,1.383445,0.252262,0.626541,1.59144,0.091743,0.515134,1.744267,0.14375,0.605396,1.726151,0.174091,0.530806,1.856925,0.165294,0.500438,1.863066,0.14205,0.577213,1.668592,0.109125,0.591453,1.772256,0.052301,0.51099,1.360358,0.077332,0.5283,1.494544
0.132731,0.487818,1.310868,0.243798,0.625667,1.511674,0.087298,0.516819,1.662483,0.133312,0.611721,1.655642,0.171884,0.53296,1.766526,0.164063,0.501956,1.780029,0.136445,0.57233,1.578524,0.10651,0.589219,1.689847,0.051858,0.506216,1.294489,0.077458,0.531221,1.422741
0.12796,0.48395,1.237863,0.234826,0.621286,1.429941,0.08241,0.515743,1.579485,0.122885,0.615194,1.582772,0.168729,0.53209,1.674579,0.162019,0.500945,1.695382,0.130229,0.564716,1.488087,0.103103,0.584657,1.606371,0.05093,0.499216,1.228276,0.076877,0.531092,1.350093
0.122422,0.477359,1.164709,0.225374,0.613457,1.346753,0.077179,0.512008,1.495562,0.112564,0.615761,1.507916,0.16471,0.528249,1.581514,0.159204,0.497478,1.609502,0.123456,0.554436,1.397688,0.098931,0.577787,1.522185,0.049541,0.490079,1.161971,0.075643,0.527992,1.276905
0.116209,0.468126,1.091699,0.215477,0.602278,1.262652,0.071708,0.50575,1.411009,0.102411,0.613468,1.431491,0.159913,0.521525,1.487782,0.155661,0.49163,1.522769,0.11619,0.541591,1.307733,0.094047,0.568672,1.437658,0.04774,0.478953,1.095812,0.073813,0.522008,1.203486
0.109427,0.456388,1.019149,0.20517,0.58786,1.178182,0.066097,0.49711,1.326136,0.092482,0.608386,1.353922,0.154424,0.512059,1.393872,0.151448,0.48351,1.435578,0.108516,0.526333,1.218632,0.088511,0.557387,1.353159,0.045584,0.466,1.030034,0.071453,0.513267,1.130148
0.102187,0.442293,0.947376,0.194503,0.570388,1.0939,0.060425,0.486246,1.241293,0.082827,0.600592,1.275639,0.148331,0.500001,1.300274,0.146629,0.473253,1.348337,0.100522,0.508824,1.130797,0.082396,0.544023,1.269052,0.04313,0.451388,0.964872,0.068642,0.501934,1.05721
0.094601,0.426038,0.876693,0.183529,0.550076,1.01037,0.054772,0.47332,1.156837,0.073466,0.590214,1.19708,0.141717,0.485541,1.207495,0.14127,0.460998,1.261452,0.092306,0.489273,1.044619,0.075803,0.528712,1.185687,0.040443,0.435307,0.90056,0.065458,0.488179,0.984991
0.086788,0.407856,0.807409,0.172305,0.527154,0.928147,0.0492,0.458497,1.07316,0.064412,0.577394,1.118685,0.134668,0.4689,1.11605,0.135435,0.446904,1.175331,0.083975,0.46792,0.960481,0.068838,0.51159,1.103411,0.037593,0.417956,0.837328,0.06198,0.472211,0.913809
0.078864,0.387992,0.739829,0.160905,0.50192,0.84774,0.043755,0.441942,0.990679,0.055676,0.56228,1.040894,0.127267,0.450305,1.026448,0.129185,0.431146,1.090378,0.075634,0.445013,0.878754,0.061616,0.492811,1.022558,0.034647,0.399535,0.775407,0.058285,0.454268,0.843982
0.070939,0.366739,0.674233,0.149403,0.474687,0.769651,0.038482,0.423829,0.909811,0.047277,0.545043,0.964122,0.119599,0.430014,0.939154,0.122584,0.413904,1.006997,0.067386,0.420826,0.799761,0.054269,0.47255,0.943441,0.031666,0.380241,0.715011,0.05445,0.434592,0.775824
0.063123,0.344408,0.610893,0.137873,0.445787,0.694343,0.03341,0.40435,0.830962,0.039236,0.525871,0.888773,0.111743,0.408299,0.854621,0.115697,0.395374,0.925566,0.059333,0.395641,0.723808,0.046932,0.450983,0.86637,0.028709,0.360278,0.656348,0.050545,0.413445,0.709621
0.055515,0.32131,0.550065,0.126388,0.415593,0.62219,0.028567,0.383708,0.754531,0.031576,0.50495,0.815246,0.103785,0.385439,0.773268,0.108589,0.375766,0.846445,0.051569,0.369735,0.651176,0.03976,0.428287,0.791624,0.025832,0.339842,0.599621,0.046629,0.391106,0.645642
0.0482,0.297759,0.491965,0.115016,0.384488,0.553546,0.023978,0.362114,0.680888,0.024336,0.482467,0.743886,0.095806,0.361742,0.695442,0.101329,0.355292,0.76999,0.044169,0.343378,0.582081,0.032926,0.404643,0.71946,0.023074,0.319116,0.545003,0.042765,0.36785,0.584147
0.041261,0.274067,0.436807,0.103829,0.352858,0.488708,0.01967,0.339792,0.610356,0.017565,0.458611,0.674998,0.087892,0.337515,0.621476,0.093986,0.334171,0.696493,0.037206,0.316832,0.516727,0.026599,0.380229,0.650124,0.020467,0.298265,0.492642,0.038996,0.343938,0.525339
